dia;linea_Servicio;Hora;Afluencia
14/12/2020;A;15:00:00;25601
14/12/2020;B;15:00:00;3331
15/12/2020;A;15:00:00;26415
15/12/2020;B;15:00:00;3490
16/12/2020;A;15:00:00;26963
16/12/2020;B;15:00:00;3534
17/12/2020;A;15:00:00;27348
17/12/2020;B;15:00:00;3390
18/12/2020;A;15:00:00;30005
18/12/2020;B;15:00:00;3839
19/12/2020;A;15:00:00;34248
19/12/2020;B;15:00:00;4457
20/12/2020;A;15:00:00;18696
20/12/2020;B;15:00:00;2586
21/12/2020;A;15:00:00;31099
21/12/2020;B;15:00:00;3999
22/12/2020;A;15:00:00;25608
22/12/2020;B;15:00:00;3040
23/12/2020;A;15:00:00;29286
23/12/2020;B;15:00:00;3593
24/12/2020;A;15:00:00;25371
24/12/2020;B;15:00:00;3431
25/12/2020;A;15:00:00;4834
25/12/2020;B;15:00:00;522
26/12/2020;A;15:00:00;17089
26/12/2020;B;15:00:00;2542
27/12/2020;A;15:00:00;27092
27/12/2020;B;15:00:00;3972
28/12/2020;A;15:00:00;24050
28/12/2020;B;15:00:00;2963
29/12/2020;A;15:00:00;24164
29/12/2020;B;15:00:00;3128
30/12/2020;A;15:00:00;27088
30/12/2020;B;15:00:00;3549
31/12/2020;A;15:00:00;22711
31/12/2020;B;15:00:00;2834
1/01/2021;A;15:00:00;1833
1/01/2021;B;15:00:00;212
2/01/2021;A;15:00:00;4968
2/01/2021;B;15:00:00;613
3/01/2021;A;15:00:00;11259
3/01/2021;B;15:00:00;1646
4/01/2021;A;15:00:00;21654
4/01/2021;B;15:00:00;2815
5/01/2021;A;15:00:00;21588
5/01/2021;B;15:00:00;2787
6/01/2021;A;15:00:00;20696
6/01/2021;B;15:00:00;2859
7/01/2021;A;15:00:00;21454
7/01/2021;B;15:00:00;2777
8/01/2021;A;15:00:00;24529
8/01/2021;B;15:00:00;3040
9/01/2021;A;15:00:00;8291
9/01/2021;B;15:00:00;959
10/01/2021;A;15:00:00;3299
10/01/2021;B;15:00:00;421
11/01/2021;A;15:00:00;4019
11/01/2021;B;15:00:00;548
12/01/2021;A;15:00:00;23026
12/01/2021;B;15:00:00;3166
13/01/2021;A;15:00:00;22536
13/01/2021;B;15:00:00;2962
14/01/2021;A;15:00:00;22147
14/01/2021;B;15:00:00;2887
15/01/2021;A;15:00:00;25343
15/01/2021;B;15:00:00;3309
16/01/2021;A;15:00:00;13251
16/01/2021;B;15:00:00;1346
17/01/2021;A;15:00:00;4185
17/01/2021;B;15:00:00;502
18/01/2021;A;15:00:00;24573
18/01/2021;B;15:00:00;3170
19/01/2021;A;15:00:00;23458
19/01/2021;B;15:00:00;3072
20/01/2021;A;15:00:00;23256
20/01/2021;B;15:00:00;3032
21/01/2021;A;15:00:00;23005
21/01/2021;B;15:00:00;3028
22/01/2021;A;15:00:00;25014
22/01/2021;B;15:00:00;3235
23/01/2021;A;15:00:00;24382
23/01/2021;B;15:00:00;3398
24/01/2021;A;15:00:00;11051
24/01/2021;B;15:00:00;1604
25/01/2021;A;15:00:00;22819
25/01/2021;B;15:00:00;3012
26/01/2021;A;15:00:00;22922
26/01/2021;B;15:00:00;3007
27/01/2021;A;15:00:00;22803
27/01/2021;B;15:00:00;2926
28/01/2021;A;15:00:00;22998
28/01/2021;B;15:00:00;3007
29/01/2021;A;15:00:00;25754
29/01/2021;B;15:00:00;3288
30/01/2021;A;15:00:00;26688
30/01/2021;B;15:00:00;3641
31/01/2021;A;15:00:00;12754
31/01/2021;B;15:00:00;1948
1/02/2021;A;15:00:00;24207
1/02/2021;B;15:00:00;3101
2/02/2021;A;15:00:00;24176
2/02/2021;B;15:00:00;3082
3/02/2021;A;15:00:00;23761
3/02/2021;B;15:00:00;3072
4/02/2021;A;15:00:00;23646
4/02/2021;B;15:00:00;3192
5/02/2021;A;15:00:00;26634
5/02/2021;B;15:00:00;3258
6/02/2021;A;15:00:00;26473
6/02/2021;B;15:00:00;3583
7/02/2021;A;15:00:00;12160
7/02/2021;B;15:00:00;1906
8/02/2021;A;15:00:00;23788
8/02/2021;B;15:00:00;3075
9/02/2021;A;15:00:00;23950
9/02/2021;B;15:00:00;3096
10/02/2021;A;15:00:00;24149
10/02/2021;B;15:00:00;3162
11/02/2021;A;15:00:00;23657
11/02/2021;B;15:00:00;3227
12/02/2021;A;15:00:00;26418
12/02/2021;B;15:00:00;3264
13/02/2021;A;15:00:00;28256
13/02/2021;B;15:00:00;3774
14/02/2021;A;15:00:00;13144
14/02/2021;B;15:00:00;2103
15/02/2021;A;15:00:00;24662
15/02/2021;B;15:00:00;3222
16/02/2021;A;15:00:00;25519
16/02/2021;B;15:00:00;3378
17/02/2021;A;15:00:00;24573
17/02/2021;B;15:00:00;3247
18/02/2021;A;15:00:00;24805
18/02/2021;B;15:00:00;3307
19/02/2021;A;15:00:00;27354
19/02/2021;B;15:00:00;3628
20/02/2021;A;15:00:00;27962
20/02/2021;B;15:00:00;3851
21/02/2021;A;15:00:00;14308
21/02/2021;B;15:00:00;2316
22/02/2021;A;15:00:00;25286
22/02/2021;B;15:00:00;3465
23/02/2021;A;15:00:00;24658
23/02/2021;B;15:00:00;3261
24/02/2021;A;15:00:00;24019
24/02/2021;B;15:00:00;3180
25/02/2021;A;15:00:00;24833
25/02/2021;B;15:00:00;3322
26/02/2021;A;15:00:00;27755
26/02/2021;B;15:00:00;3777
27/02/2021;A;15:00:00;29946
27/02/2021;B;15:00:00;4040
28/02/2021;A;15:00:00;14653
28/02/2021;B;15:00:00;2434
1/03/2021;A;15:00:00;25169
1/03/2021;B;15:00:00;3555
2/03/2021;A;15:00:00;25292
2/03/2021;B;15:00:00;3452
3/03/2021;A;15:00:00;25654
3/03/2021;B;15:00:00;3464
4/03/2021;A;15:00:00;25548
4/03/2021;B;15:00:00;3314
5/03/2021;A;15:00:00;28147
5/03/2021;B;15:00:00;3649
6/03/2021;A;15:00:00;29603
6/03/2021;B;15:00:00;3986
7/03/2021;A;15:00:00;13796
7/03/2021;B;15:00:00;2063
8/03/2021;A;15:00:00;26542
8/03/2021;B;15:00:00;3440
9/03/2021;A;15:00:00;24899
9/03/2021;B;15:00:00;3144
10/03/2021;A;15:00:00;24502
10/03/2021;B;15:00:00;3453
11/03/2021;A;15:00:00;25672
11/03/2021;B;15:00:00;3322
12/03/2021;A;15:00:00;24243
12/03/2021;B;15:00:00;3546
13/03/2021;A;15:00:00;29259
13/03/2021;B;15:00:00;4015
14/03/2021;A;15:00:00;14683
14/03/2021;B;15:00:00;1982
15/03/2021;A;15:00:00;24738
15/03/2021;B;15:00:00;3895
16/03/2021;A;15:00:00;26356
16/03/2021;B;15:00:00;3549
17/03/2021;A;15:00:00;26309
17/03/2021;B;15:00:00;3507
18/03/2021;A;15:00:00;26280
18/03/2021;B;15:00:00;3471
19/03/2021;A;15:00:00;30079
19/03/2021;B;15:00:00;3958
20/03/2021;A;15:00:00;27594
20/03/2021;B;15:00:00;3842
21/03/2021;A;15:00:00;14745
21/03/2021;B;15:00:00;2481
22/03/2021;A;15:00:00;10770
22/03/2021;B;15:00:00;1847
23/03/2021;A;15:00:00;21853
23/03/2021;B;15:00:00;3507
24/03/2021;A;15:00:00;22187
24/03/2021;B;15:00:00;3275
25/03/2021;A;15:00:00;21979
25/03/2021;B;15:00:00;3140
26/03/2021;A;15:00:00;24366
26/03/2021;B;15:00:00;3396
27/03/2021;A;15:00:00;24469
27/03/2021;B;15:00:00;3705
28/03/2021;A;15:00:00;11221
28/03/2021;B;15:00:00;1948
29/03/2021;A;15:00:00;20867
29/03/2021;B;15:00:00;2981
30/03/2021;A;15:00:00;21296
30/03/2021;B;15:00:00;3117
31/03/2021;A;15:00:00;38585
31/03/2021;B;15:00:00;5456
1/04/2021;A;15:00:00;11049
1/04/2021;B;15:00:00;1768
2/04/2021;A;15:00:00;8325
2/04/2021;B;15:00:00;1509
3/04/2021;A;15:00:00;20449
3/04/2021;B;15:00:00;2935
4/04/2021;A;15:00:00;12599
4/04/2021;B;15:00:00;1769
5/04/2021;A;15:00:00;24035
5/04/2021;B;15:00:00;3163
6/04/2021;A;15:00:00;25568
6/04/2021;B;15:00:00;3189
7/04/2021;A;15:00:00;25434
7/04/2021;B;15:00:00;3104
8/04/2021;A;15:00:00;23932
8/04/2021;B;15:00:00;3009
9/04/2021;A;15:00:00;13310
9/04/2021;B;15:00:00;1356
10/04/2021;A;15:00:00;9122
10/04/2021;B;15:00:00;1020
11/04/2021;A;15:00:00;3605
11/04/2021;B;15:00:00;533
12/04/2021;A;15:00:00;22418
12/04/2021;B;15:00:00;2879
13/04/2021;A;15:00:00;21140
13/04/2021;B;15:00:00;2803
14/04/2021;A;15:00:00;21486
14/04/2021;B;15:00:00;2905
15/04/2021;A;15:00:00;23201
15/04/2021;B;15:00:00;3067
16/04/2021;A;15:00:00;15403
16/04/2021;B;15:00:00;1591
17/04/2021;A;15:00:00;11562
17/04/2021;B;15:00:00;1392
18/04/2021;A;15:00:00;3964
18/04/2021;B;15:00:00;498
19/04/2021;A;15:00:00;22644
19/04/2021;B;15:00:00;2960
20/04/2021;A;15:00:00;22817
20/04/2021;B;15:00:00;3007
21/04/2021;A;15:00:00;22215
21/04/2021;B;15:00:00;2924
22/04/2021;A;15:00:00;23589
22/04/2021;B;15:00:00;2889
23/04/2021;A;15:00:00;15200
23/04/2021;B;15:00:00;1660
24/04/2021;A;15:00:00;12038
24/04/2021;B;15:00:00;1410
25/04/2021;A;15:00:00;4266
25/04/2021;B;15:00:00;574
26/04/2021;A;15:00:00;21604
26/04/2021;B;15:00:00;2523
27/04/2021;A;15:00:00;21676
27/04/2021;B;15:00:00;2745
28/04/2021;A;15:00:00;24090
28/04/2021;B;15:00:00;1135
29/04/2021;A;15:00:00;27618
29/04/2021;B;15:00:00;3125
30/04/2021;A;15:00:00;18462
30/04/2021;B;15:00:00;1983
1/05/2021;A;15:00:00;1463
1/05/2021;B;15:00:00;229
2/05/2021;A;15:00:00;1932
2/05/2021;B;15:00:00;280
3/05/2021;A;15:00:00;30731
3/05/2021;B;15:00:00;4138
4/05/2021;A;15:00:00;24781
4/05/2021;B;15:00:00;3029
5/05/2021;A;15:00:00;28734
5/05/2021;B;15:00:00;3334
6/05/2021;A;15:00:00;22222
6/05/2021;B;15:00:00;2631
7/05/2021;A;15:00:00;24457
7/05/2021;B;15:00:00;3165
8/05/2021;A;15:00:00;13660
8/05/2021;B;15:00:00;1662
9/05/2021;A;15:00:00;4925
9/05/2021;B;15:00:00;632
10/05/2021;A;15:00:00;24343
10/05/2021;B;15:00:00;3354
11/05/2021;A;15:00:00;23086
11/05/2021;B;15:00:00;2974
12/05/2021;A;15:00:00;26396
12/05/2021;B;15:00:00;3210
13/05/2021;A;15:00:00;23167
13/05/2021;B;15:00:00;3034
14/05/2021;A;15:00:00;25716
14/05/2021;B;15:00:00;3237
15/05/2021;A;15:00:00;23816
15/05/2021;B;15:00:00;3306
16/05/2021;A;15:00:00;10237
16/05/2021;B;15:00:00;1661
17/05/2021;A;15:00:00;10881
17/05/2021;B;15:00:00;1698
18/05/2021;A;15:00:00;26994
18/05/2021;B;15:00:00;3562
19/05/2021;A;15:00:00;26168
19/05/2021;B;15:00:00;3395
20/05/2021;A;15:00:00;24371
20/05/2021;B;15:00:00;3171
21/05/2021;A;15:00:00;25711
21/05/2021;B;15:00:00;3437
22/05/2021;A;15:00:00;25027
22/05/2021;B;15:00:00;3747
23/05/2021;A;15:00:00;10942
23/05/2021;B;15:00:00;1651
24/05/2021;A;15:00:00;23198
24/05/2021;B;15:00:00;3133
25/05/2021;A;15:00:00;23622
25/05/2021;B;15:00:00;3207
26/05/2021;A;15:00:00;25369
26/05/2021;B;15:00:00;3220
27/05/2021;A;15:00:00;24752
27/05/2021;B;15:00:00;3309
28/05/2021;A;15:00:00;29142
28/05/2021;B;15:00:00;4618
29/05/2021;A;15:00:00;24764
29/05/2021;B;15:00:00;3324
30/05/2021;A;15:00:00;11987
30/05/2021;B;15:00:00;1821
31/05/2021;A;15:00:00;25196
31/05/2021;B;15:00:00;3465
1/06/2021;A;15:00:00;24944
1/06/2021;B;15:00:00;3122
2/06/2021;A;15:00:00;26471
2/06/2021;B;15:00:00;3591
3/06/2021;A;15:00:00;24764
3/06/2021;B;15:00:00;3268
4/06/2021;A;15:00:00;27499
4/06/2021;B;15:00:00;3616
5/06/2021;A;15:00:00;26883
5/06/2021;B;15:00:00;3964
6/06/2021;A;15:00:00;12787
6/06/2021;B;15:00:00;2148
7/06/2021;A;15:00:00;12971
7/06/2021;B;15:00:00;1793
8/06/2021;A;15:00:00;25552
8/06/2021;B;15:00:00;3246
9/06/2021;A;15:00:00;27217
9/06/2021;B;15:00:00;3551
10/06/2021;A;15:00:00;25413
10/06/2021;B;15:00:00;3338
11/06/2021;A;15:00:00;27115
11/06/2021;B;15:00:00;3583
12/06/2021;A;15:00:00;26466
12/06/2021;B;15:00:00;3946
13/06/2021;A;15:00:00;12315
13/06/2021;B;15:00:00;1867
14/06/2021;A;15:00:00;12505
14/06/2021;B;15:00:00;1916
15/06/2021;A;15:00:00;25534
15/06/2021;B;15:00:00;3427
16/06/2021;A;15:00:00;27511
16/06/2021;B;15:00:00;3556
17/06/2021;A;15:00:00;23104
17/06/2021;B;15:00:00;3103
18/06/2021;A;15:00:00;27437
18/06/2021;B;15:00:00;3648
19/06/2021;A;15:00:00;28657
19/06/2021;B;15:00:00;3989
20/06/2021;A;15:00:00;13144
20/06/2021;B;15:00:00;1980
21/06/2021;A;15:00:00;25588
21/06/2021;B;15:00:00;3647
22/06/2021;A;15:00:00;24829
22/06/2021;B;15:00:00;3382
23/06/2021;A;15:00:00;26576
23/06/2021;B;15:00:00;3688
24/06/2021;A;15:00:00;24875
24/06/2021;B;15:00:00;3387
25/06/2021;A;15:00:00;26648
25/06/2021;B;15:00:00;3554
26/06/2021;A;15:00:00;26982
26/06/2021;B;15:00:00;3894
27/06/2021;A;15:00:00;13513
27/06/2021;B;15:00:00;2348
28/06/2021;A;15:00:00;26692
28/06/2021;B;15:00:00;3540
29/06/2021;A;15:00:00;25861
29/06/2021;B;15:00:00;3409
30/06/2021;A;15:00:00;26548
30/06/2021;B;15:00:00;3488
1/07/2021;A;15:00:00;27166
1/07/2021;B;15:00:00;3668
2/07/2021;A;15:00:00;28983
2/07/2021;B;15:00:00;3760
3/07/2021;A;15:00:00;30225
3/07/2021;B;15:00:00;4032
4/07/2021;A;15:00:00;16781
4/07/2021;B;15:00:00;2707
5/07/2021;A;15:00:00;14347
5/07/2021;B;15:00:00;2251
6/07/2021;A;15:00:00;26950
6/07/2021;B;15:00:00;3575
7/07/2021;A;15:00:00;26365
7/07/2021;B;15:00:00;3433
8/07/2021;A;15:00:00;26722
8/07/2021;B;15:00:00;3429
9/07/2021;A;15:00:00;28494
9/07/2021;B;15:00:00;3740
10/07/2021;A;15:00:00;30212
10/07/2021;B;15:00:00;3943
11/07/2021;A;15:00:00;14174
11/07/2021;B;15:00:00;2220
12/07/2021;A;15:00:00;26286
12/07/2021;B;15:00:00;3438
13/07/2021;A;15:00:00;25849
13/07/2021;B;15:00:00;3620
14/07/2021;A;15:00:00;26281
14/07/2021;B;15:00:00;3510
15/07/2021;A;15:00:00;26610
15/07/2021;B;15:00:00;3563
16/07/2021;A;15:00:00;29200
16/07/2021;B;15:00:00;3879
17/07/2021;A;15:00:00;30054
17/07/2021;B;15:00:00;4176
18/07/2021;A;15:00:00;14859
18/07/2021;B;15:00:00;2738
19/07/2021;A;15:00:00;26902
19/07/2021;B;15:00:00;3611
20/07/2021;A;15:00:00;12699
20/07/2021;B;15:00:00;1908
21/07/2021;A;15:00:00;27284
21/07/2021;B;15:00:00;3678
22/07/2021;A;15:00:00;26436
22/07/2021;B;15:00:00;3527
23/07/2021;A;15:00:00;28962
23/07/2021;B;15:00:00;3911
24/07/2021;A;15:00:00;28795
24/07/2021;B;15:00:00;4184
25/07/2021;A;15:00:00;13387
25/07/2021;B;15:00:00;2234
26/07/2021;A;15:00:00;26369
26/07/2021;B;15:00:00;3651
27/07/2021;A;15:00:00;26305
27/07/2021;B;15:00:00;3423
28/07/2021;A;15:00:00;26919
28/07/2021;B;15:00:00;3550
29/07/2021;A;15:00:00;26911
29/07/2021;B;15:00:00;3621
30/07/2021;A;15:00:00;30022
30/07/2021;B;15:00:00;4150
31/07/2021;A;15:00:00;31692
31/07/2021;B;15:00:00;4434
1/08/2021;A;15:00:00;14278
1/08/2021;B;15:00:00;2522
2/08/2021;A;15:00:00;27950
2/08/2021;B;15:00:00;3805
3/08/2021;A;15:00:00;27553
3/08/2021;B;15:00:00;3590
4/08/2021;A;15:00:00;27669
4/08/2021;B;15:00:00;3725
5/08/2021;A;15:00:00;27383
5/08/2021;B;15:00:00;3921
6/08/2021;A;15:00:00;31395
6/08/2021;B;15:00:00;4218
7/08/2021;A;15:00:00;21597
7/08/2021;B;15:00:00;3501
8/08/2021;A;15:00:00;13936
8/08/2021;B;15:00:00;2330
9/08/2021;A;15:00:00;27681
9/08/2021;B;15:00:00;3807
10/08/2021;A;15:00:00;27645
10/08/2021;B;15:00:00;3809
11/08/2021;A;15:00:00;27926
11/08/2021;B;15:00:00;3906
12/08/2021;A;15:00:00;27275
12/08/2021;B;15:00:00;3835
13/08/2021;A;15:00:00;31514
13/08/2021;B;15:00:00;4286
14/08/2021;A;15:00:00;31878
14/08/2021;B;15:00:00;4632
15/08/2021;A;15:00:00;17336
15/08/2021;B;15:00:00;3183
16/08/2021;A;15:00:00;16268
16/08/2021;B;15:00:00;2521
17/08/2021;A;15:00:00;28983
17/08/2021;B;15:00:00;4157
18/08/2021;A;15:00:00;28799
18/08/2021;B;15:00:00;4037
19/08/2021;A;15:00:00;28260
19/08/2021;B;15:00:00;3997
20/08/2021;A;15:00:00;32286
20/08/2021;B;15:00:00;4369
21/08/2021;A;15:00:00;32702
21/08/2021;B;15:00:00;4502
22/08/2021;A;15:00:00;15061
22/08/2021;B;15:00:00;2909
23/08/2021;A;15:00:00;28122
23/08/2021;B;15:00:00;4011
24/08/2021;A;15:00:00;28493
24/08/2021;B;15:00:00;3786
25/08/2021;A;15:00:00;28707
25/08/2021;B;15:00:00;4021
26/08/2021;A;15:00:00;29559
26/08/2021;B;15:00:00;4184
27/08/2021;A;15:00:00;31673
27/08/2021;B;15:00:00;4328
28/08/2021;A;15:00:00;33631
28/08/2021;B;15:00:00;4633
29/08/2021;A;15:00:00;15263
29/08/2021;B;15:00:00;2546
30/08/2021;A;15:00:00;28698
30/08/2021;B;15:00:00;3860
31/08/2021;A;15:00:00;28702
31/08/2021;B;15:00:00;3939
1/09/2021;A;15:00:00;29363
1/09/2021;B;15:00:00;4083
2/09/2021;A;15:00:00;29167
2/09/2021;B;15:00:00;4101
3/09/2021;A;15:00:00;32515
3/09/2021;B;15:00:00;4484
4/09/2021;A;15:00:00;33551
4/09/2021;B;15:00:00;4770
5/09/2021;A;15:00:00;16361
5/09/2021;B;15:00:00;2911
6/09/2021;A;15:00:00;29935
6/09/2021;B;15:00:00;3909
7/09/2021;A;15:00:00;29194
7/09/2021;B;15:00:00;3866
8/09/2021;A;15:00:00;28982
8/09/2021;B;15:00:00;3938
9/09/2021;A;15:00:00;30182
9/09/2021;B;15:00:00;4080
10/09/2021;A;15:00:00;33051
10/09/2021;B;15:00:00;4617
11/09/2021;A;15:00:00;32133
11/09/2021;B;15:00:00;4837
12/09/2021;A;15:00:00;16272
12/09/2021;B;15:00:00;2834
13/09/2021;A;15:00:00;28960
13/09/2021;B;15:00:00;4093
14/09/2021;A;15:00:00;29254
14/09/2021;B;15:00:00;4008
15/09/2021;A;15:00:00;30660
15/09/2021;B;15:00:00;4242
16/09/2021;A;15:00:00;30415
16/09/2021;B;15:00:00;4241
17/09/2021;A;15:00:00;34233
17/09/2021;B;15:00:00;4460
18/09/2021;A;15:00:00;33213
18/09/2021;B;15:00:00;4627
19/09/2021;A;15:00:00;16397
19/09/2021;B;15:00:00;2805
20/09/2021;A;15:00:00;30119
20/09/2021;B;15:00:00;4260
21/09/2021;A;15:00:00;29570
21/09/2021;B;15:00:00;4063
22/09/2021;A;15:00:00;29452
22/09/2021;B;15:00:00;3898
23/09/2021;A;15:00:00;29209
23/09/2021;B;15:00:00;4027
24/09/2021;A;15:00:00;33309
24/09/2021;B;15:00:00;4545
25/09/2021;A;15:00:00;33875
25/09/2021;B;15:00:00;4896
26/09/2021;A;15:00:00;16388
26/09/2021;B;15:00:00;2602
27/09/2021;A;15:00:00;29360
27/09/2021;B;15:00:00;4015
28/09/2021;A;15:00:00;28339
28/09/2021;B;15:00:00;3842
29/09/2021;A;15:00:00;29750
29/09/2021;B;15:00:00;4132
30/09/2021;A;15:00:00;30694
30/09/2021;B;15:00:00;4326
1/10/2021;A;15:00:00;35241
1/10/2021;B;15:00:00;4706
2/10/2021;A;15:00:00;36135
2/10/2021;B;15:00:00;5053
3/10/2021;A;15:00:00;18670
3/10/2021;B;15:00:00;2998
4/10/2021;A;15:00:00;31166
4/10/2021;B;15:00:00;4386
5/10/2021;A;15:00:00;30029
5/10/2021;B;15:00:00;4236
6/10/2021;A;15:00:00;30324
6/10/2021;B;15:00:00;4139
7/10/2021;A;15:00:00;31035
7/10/2021;B;15:00:00;4380
8/10/2021;A;15:00:00;33409
8/10/2021;B;15:00:00;4676
9/10/2021;A;15:00:00;33295
9/10/2021;B;15:00:00;4967
10/10/2021;A;15:00:00;16764
10/10/2021;B;15:00:00;2748
11/10/2021;A;15:00:00;30159
11/10/2021;B;15:00:00;4336
12/10/2021;A;15:00:00;31194
12/10/2021;B;15:00:00;4439
13/10/2021;A;15:00:00;31821
13/10/2021;B;15:00:00;4716
14/10/2021;A;15:00:00;37317
14/10/2021;B;15:00:00;4866
15/10/2021;A;15:00:00;32628
15/10/2021;B;15:00:00;4636
16/10/2021;A;15:00:00;34823
16/10/2021;B;15:00:00;5065
17/10/2021;A;15:00:00;17318
17/10/2021;B;15:00:00;2930
18/10/2021;A;15:00:00;16461
18/10/2021;B;15:00:00;2925
19/10/2021;A;15:00:00;31186
19/10/2021;B;15:00:00;4369
20/10/2021;A;15:00:00;30888
20/10/2021;B;15:00:00;4329
21/10/2021;A;15:00:00;30926
21/10/2021;B;15:00:00;4411
22/10/2021;A;15:00:00;30009
22/10/2021;B;15:00:00;2984
23/10/2021;A;15:00:00;35943
23/10/2021;B;15:00:00;4806
24/10/2021;A;15:00:00;16553
24/10/2021;B;15:00:00;2753
25/10/2021;A;15:00:00;31604
25/10/2021;B;15:00:00;4519
26/10/2021;A;15:00:00;31141
26/10/2021;B;15:00:00;4398
27/10/2021;A;15:00:00;31470
27/10/2021;B;15:00:00;4453
28/10/2021;A;15:00:00;32074
28/10/2021;B;15:00:00;4527
29/10/2021;A;15:00:00;34858
29/10/2021;B;15:00:00;4554
30/10/2021;A;15:00:00;35971
30/10/2021;B;15:00:00;5232
31/10/2021;A;15:00:00;18722
31/10/2021;B;15:00:00;3208
1/11/2021;A;15:00:00;15482
1/11/2021;B;15:00:00;2236
2/11/2021;A;15:00:00;30352
2/11/2021;B;15:00:00;4210
3/11/2021;A;15:00:00;31415
3/11/2021;B;15:00:00;4336
4/11/2021;A;15:00:00;30944
4/11/2021;B;15:00:00;4366
5/11/2021;A;15:00:00;34511
5/11/2021;B;15:00:00;4544
6/11/2021;A;15:00:00;36318
6/11/2021;B;15:00:00;5099
7/11/2021;A;15:00:00;16612
7/11/2021;B;15:00:00;2733
8/11/2021;A;15:00:00;31405
8/11/2021;B;15:00:00;4504
9/11/2021;A;15:00:00;31024
9/11/2021;B;15:00:00;4257
10/11/2021;A;15:00:00;33426
10/11/2021;B;15:00:00;4476
11/11/2021;A;15:00:00;32607
11/11/2021;B;15:00:00;4608
12/11/2021;A;15:00:00;35276
12/11/2021;B;15:00:00;4890
13/11/2021;A;15:00:00;29836
13/11/2021;B;15:00:00;3098
14/11/2021;A;15:00:00;20794
14/11/2021;B;15:00:00;3669
15/11/2021;A;15:00:00;17680
15/11/2021;B;15:00:00;2786
16/11/2021;A;15:00:00;33613
16/11/2021;B;15:00:00;4642
17/11/2021;A;15:00:00;32959
17/11/2021;B;15:00:00;4488
18/11/2021;A;15:00:00;32012
18/11/2021;B;15:00:00;4427
19/11/2021;A;15:00:00;37992
19/11/2021;B;15:00:00;5048
20/11/2021;A;15:00:00;37451
20/11/2021;B;15:00:00;5894
21/11/2021;A;15:00:00;18656
21/11/2021;B;15:00:00;3105
22/11/2021;A;15:00:00;30806
22/11/2021;B;15:00:00;4390
23/11/2021;A;15:00:00;31967
23/11/2021;B;15:00:00;4606
24/11/2021;A;15:00:00;31513
24/11/2021;B;15:00:00;4282
25/11/2021;A;15:00:00;33425
25/11/2021;B;15:00:00;4423
26/11/2021;A;15:00:00;37568
26/11/2021;B;15:00:00;5128
27/11/2021;A;15:00:00;38479
27/11/2021;B;15:00:00;5590
28/11/2021;A;15:00:00;18906
28/11/2021;B;15:00:00;2750
29/11/2021;A;15:00:00;32275
29/11/2021;B;15:00:00;4522
30/11/2021;A;15:00:00;34601
30/11/2021;B;15:00:00;4938
1/12/2021;A;15:00:00;34045
1/12/2021;B;15:00:00;4645
2/12/2021;A;15:00:00;33942
2/12/2021;B;15:00:00;4843
3/12/2021;A;15:00:00;41615
3/12/2021;B;15:00:00;5517
4/12/2021;A;15:00:00;41061
4/12/2021;B;15:00:00;5599
5/12/2021;A;15:00:00;21628
5/12/2021;B;15:00:00;3582
6/12/2021;A;15:00:00;35818
6/12/2021;B;15:00:00;5020
7/12/2021;A;15:00:00;39161
7/12/2021;B;15:00:00;5409
8/12/2021;A;15:00:00;20358
8/12/2021;B;15:00:00;3191
9/12/2021;A;15:00:00;34990
9/12/2021;B;15:00:00;4890
10/12/2021;A;15:00:00;37838
10/12/2021;B;15:00:00;5272
11/12/2021;A;15:00:00;40875
11/12/2021;B;15:00:00;6176
12/12/2021;A;15:00:00;21822
12/12/2021;B;15:00:00;3494
13/12/2021;A;15:00:00;34874
13/12/2021;B;15:00:00;4685
14/12/2021;A;15:00:00;35010
14/12/2021;B;15:00:00;4963
15/12/2021;A;15:00:00;36203
15/12/2021;B;15:00:00;4916
16/12/2021;A;15:00:00;36412
16/12/2021;B;15:00:00;4820
17/12/2021;A;15:00:00;39965
17/12/2021;B;15:00:00;5517
18/12/2021;A;15:00:00;42875
18/12/2021;B;15:00:00;6071
19/12/2021;A;15:00:00;25296
19/12/2021;B;15:00:00;3624
20/12/2021;A;15:00:00;37432
20/12/2021;B;15:00:00;4810
21/12/2021;A;15:00:00;39562
21/12/2021;B;15:00:00;5149
22/12/2021;A;15:00:00;37765
22/12/2021;B;15:00:00;5203
23/12/2021;A;15:00:00;42975
23/12/2021;B;15:00:00;5553
24/12/2021;A;15:00:00;33837
24/12/2021;B;15:00:00;4349
25/12/2021;A;15:00:00;11200
25/12/2021;B;15:00:00;1990
26/12/2021;A;15:00:00;17204
26/12/2021;B;15:00:00;2616
27/12/2021;A;15:00:00;31268
27/12/2021;B;15:00:00;4293
28/12/2021;A;15:00:00;32128
28/12/2021;B;15:00:00;4421
29/12/2021;A;15:00:00;31398
29/12/2021;B;15:00:00;4008
30/12/2021;A;15:00:00;35262
30/12/2021;B;15:00:00;4811
31/12/2021;A;15:00:00;26858
31/12/2021;B;15:00:00;3784
1/01/2022;A;15:00:00;9089
1/01/2022;B;15:00:00;1599
2/01/2022;A;15:00:00;14751
2/01/2022;B;15:00:00;2763
3/01/2022;A;15:00:00;27443
3/01/2022;B;15:00:00;4077
4/01/2022;A;15:00:00;28468
4/01/2022;B;15:00:00;4093
5/01/2022;A;15:00:00;27502
5/01/2022;B;15:00:00;4115
6/01/2022;A;15:00:00;23897
